author,user_profile_link,text,timestamp,likes,date,time
Aziz Dahbi,https://web.facebook.com/aziz.dahbi.167?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTUxMDA2MDk3MzEzODYxMA%3D%3D&__tn__=R-R,لطفك يا رب,Saturday 9 September 2023 at 00:00,0,09 September 2023,00:00
Mês Fïllës Må Vīē,https://web.facebook.com/hakswalhak.hak.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTI4MTI0MDkwMjU4NTQ3Mg%3D%3D&__tn__=R-R,ربي يستركم,Friday 8 September 2023 at 23:55,0,08 September 2023,23:55
Karim Elkhatir,https://web.facebook.com/karim.elkhatir.3?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjI2MjI5NDc2MzYyMDE4&__tn__=R-R,الأمور تمام الحمدلله ها الساعة,Friday 8 September 2023 at 23:45,0,08 September 2023,23:45
Aicha El,https://web.facebook.com/profile.php?id=100094554045394&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjc5NDIyODI4MTcwNjc0&__tn__=R-R,يربي سلامة,Friday 8 September 2023 at 23:59,3,08 September 2023,23:59
Rachid Benanaa,https://web.facebook.com/rachid.benanaa?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODQxNTAwNTIwNzQ2OTg0&__tn__=R-R,يارب السلامة,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Amar Djoudi,https://web.facebook.com/profile.php?id=100083081329105&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTc2Mzg4MzIzNzQxNTg3NA%3D%3D&__tn__=R-R,ربي يستركم انشالله,Saturday 9 September 2023 at 00:00,0,09 September 2023,00:00
Abd Rahim,https://web.facebook.com/profile.php?id=100090269685761&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjYyNzgyMDE2NzIyMjUz&__tn__=R-R,تم,Friday 8 September 2023 at 23:52,0,08 September 2023,23:52
Karima Kajol Kajõll,https://web.facebook.com/karima.mohamed.376?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzM4MjM1MjExODg5NjA3&__tn__=R-R,ياربي تلطف بنا,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
Milyou Tohtouh,https://web.facebook.com/tohtouh.milyou?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODU0MDgxNDQ2Mjc0ODQw&__tn__=R-R,اش كاين,Friday 8 September 2023 at 23:57,0,08 September 2023,23:57
سعاد ريحانة,https://web.facebook.com/profile.php?id=100079757896291&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjAwNDQxMzIyMjkyMzU3&__tn__=R-R,شمن مدينه,Saturday 9 September 2023 at 00:05,0,09 September 2023,00:05
Nabil Laib,https://web.facebook.com/nabil.laib.7921?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODY0NTc4OTY4NjY4Nzg0&__tn__=R-R,ربي يستر,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Amg Brabus,https://web.facebook.com/profile.php?id=100091917785218&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTkwMTE3OTg3NDIyMzg3&__tn__=R-R,السلامة انشاء الله,Friday 8 September 2023 at 23:55,0,08 September 2023,23:55
Nidal Nidal Nidal,https://web.facebook.com/nidalnidal.nidal.1217?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTUwNTI3MzI2MDIyNDAzNQ%3D%3D&__tn__=R-R,ياربي السلامة,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
Jarih Aso,https://web.facebook.com/jarih.aso?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTI1MzQwNTY3MzI3NDkx&__tn__=R-R,دعوة الولية الصالحين,Friday 8 September 2023 at 23:55,0,08 September 2023,23:55
عبد السلام داودي,https://web.facebook.com/abdeslam.daoudi.18?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY1MjE2MTQ5OTQ4Njg5&__tn__=R-R,المكان,Friday 8 September 2023 at 23:54,0,08 September 2023,23:54
ام هند,https://web.facebook.com/profile.php?id=100055468135570&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTExMTMyMDI2MzE3NjEyMA%3D%3D&__tn__=R-R,واش غيعاود ايجي,Friday 8 September 2023 at 23:59,2,08 September 2023,23:59
Mourad Haymana,https://web.facebook.com/profile.php?id=100007084696894&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTA2MjI2OTczMTU5ODM4Ng%3D%3D&__tn__=R-R,مدينة سيدي بنور,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Zahra Blfkih,https://web.facebook.com/profile.php?id=100092351855302&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzI0NDI1NDA5OTc1NDY5&__tn__=R-R,لاحول ولاقوة الابالله,Friday 8 September 2023 at 23:59,0,08 September 2023,23:59
Massaoud Algabas,https://web.facebook.com/massaoud.algabas?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY2MzY2NTcxNzQ1MzE3NA%3D%3D&__tn__=R-R,كثرة الذنوب,Friday 8 September 2023 at 23:46,6,08 September 2023,23:46
Fouzia Hassani,https://web.facebook.com/fouzia.hassani.921?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzY0NDYwOTQ4OTEwMTQ5OA%3D%3D&__tn__=R-R,ياربي السلامة,Friday 8 September 2023 at 23:44,0,08 September 2023,23:44
Abdo Abdo,https://web.facebook.com/profile.php?id=100094957961528&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjU0NTcwNzk2NDEwMTcw&__tn__=R-R,السلام عليكم ورحمة الله وبركاتة,Friday 8 September 2023 at 23:59,0,08 September 2023,23:59
مروان زمامة,https://web.facebook.com/profile.php?id=100072539131993&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzQxNzY3NzE0ODU4Nzk5&__tn__=R-R,ضرب فالبحر,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
Ayoub Wahbi,https://web.facebook.com/profile.php?id=100064515912230&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTk3MTY5MzU4OTg4MzYyOQ%3D%3D&__tn__=R-R,الحنشان,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Ridouan Khammouss,https://web.facebook.com/profile.php?id=100089660585715&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODI2NTY4OTAyMzU2MjAz&__tn__=R-R,يارب السلامة لجميع,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Rittal Ayham Albaker,https://web.facebook.com/profile.php?id=100091754665441&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjc0Njg2NTg1MzQwODc4&__tn__=R-R,وين,Friday 8 September 2023 at 23:39,0,08 September 2023,23:39
جوهرة الحياة,https://web.facebook.com/profile.php?id=100089750617357&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzUzNjA0Njg3OTk3MDExNA%3D%3D&__tn__=R-R,ياربي سلامة,Friday 8 September 2023 at 23:52,0,08 September 2023,23:52
El Adama Brahim,https://web.facebook.com/eladama.brahim?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjczNTAwNzAxMTAyNjI0&__tn__=R-R,بوزنيقة,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Miloud Gazzar,https://web.facebook.com/miloud.gazzar?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTI5NTQ4NTQ1MTA5OTI3MA%3D%3D&__tn__=R-R,السلام عليكم ورحمة فين ابلاصة,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
Mariposa Layan,https://web.facebook.com/profile.php?id=100089557359969&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTUwMTg5OTA5NDExNjYz&__tn__=R-R,شنو كاين,Friday 8 September 2023 at 23:50,0,08 September 2023,23:50
نسمة أمل,https://web.facebook.com/profile.php?id=100089303847974&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzEwOTU5NTkwODU3MzE0&__tn__=R-R,ياربي السلامة,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Mouna Ouled Lachhab,https://web.facebook.com/profile.php?id=100007072355339&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAwNTQzODk4MzgwNjk3OQ%3D%3D&__tn__=R-R,ياربي السلامة,Friday 8 September 2023 at 23:50,0,08 September 2023,23:50
ٱ.ٱ فرانكلين نکمک,https://web.facebook.com/profile.php?id=100094176721208&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTUyNDQwNDg5NDk5Njk2Ng%3D%3D&__tn__=R-R,ياربي السلامة ناس دار البيضاء شداتهوم سخفة,Friday 8 September 2023 at 23:45,0,08 September 2023,23:45
Lakba Nourrddine,https://web.facebook.com/profile.php?id=100004463328084&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzE3MDAyOTk4MzAxMDM5OQ%3D%3D&__tn__=R-R,ربي يجيب الخير إنشاء الله,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Rachid Faraoui,https://web.facebook.com/rachid.faraoui.37?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODM3ODY1NTAxMDYyMDc5&__tn__=R-R,لطفك يارب,Friday 8 September 2023 at 23:47,2,08 September 2023,23:47
مصطفى امين,https://web.facebook.com/profile.php?id=100081196443092&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODA0NDE1MTYxNDIwODEx&__tn__=R-R,الناضور والو,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
Abde Latif,https://web.facebook.com/abdelatif.toto.35?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODQxNzkxNDQwODgxMTQw&__tn__=R-R,احسسنا بالهزة الارضية في ولاية بشار والعبادلة,Friday 8 September 2023 at 23:58,45,08 September 2023,23:58
Azdine Al Madani,https://web.facebook.com/azdine.almadani?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQyNjgzMzYxNDU0NDExNg%3D%3D&__tn__=R-R,فين دبا رآه داو عدنا,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
Saik Faissal Saik,https://web.facebook.com/saik.f.saik?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzE3OTI4Njc3MzEyOTA2&__tn__=R-R,من كلميم,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
Azedine Chelfe,https://web.facebook.com/profile.php?id=100079489663263&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjcwODUwMTIyNTYxMjA4&__tn__=R-R,حتي هنا فكازة,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
Yahya El Madbouhi,https://web.facebook.com/yahya.angad?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjYwOTc4ODUwMTQxNzcy&__tn__=R-R,نسأل الله السلامة وجدة مكان والو,Friday 8 September 2023 at 23:40,2,08 September 2023,23:40
Berkani Rayane,https://web.facebook.com/profile.php?id=100011361067988&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjM0NjY1NzcxODE0NDIy&__tn__=R-R,اشمن بلاصة,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
Ait El Kabir Hajar,https://web.facebook.com/profile.php?id=100073314520077&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjc2OTgwNTQxNzkyMjA2&__tn__=R-R,راه ضرب اكادير زاكورة قنيطرة مكناس,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Oulaya Oulaya,https://web.facebook.com/oulaya.hanafi.18?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzMyNzY2MjM5MTgzNTQz&__tn__=R-R,سوق الاربعاء الغرب هزة خفيفة,Friday 8 September 2023 at 23:53,0,08 September 2023,23:53
Zakaria Zizo,https://web.facebook.com/profile.php?id=100080124071736&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzY4MjI0MzkwODcxNzcwOA%3D%3D&__tn__=R-R,يارب,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Marieme Naaim,https://web.facebook.com/profile.php?id=100082635743083&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjYxMTE2MDAzNTE0NTIx&__tn__=R-R,ايوصل المناطق الجنوبية,Friday 8 September 2023 at 23:58,0,08 September 2023,23:58
Chems Chemissa,https://web.facebook.com/chems.chemissa?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjUzMzYwOTY2ODkzNzA3&__tn__=R-R,الدعاء الدعاء,Friday 8 September 2023 at 23:50,0,08 September 2023,23:50
ام رامي,https://web.facebook.com/profile.php?id=100009200455648&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzIyNDY3MzUwMTcxOTE0&__tn__=R-R,ربي يستركم,Friday 8 September 2023 at 23:52,0,08 September 2023,23:52
Auberge kasbah Dar sahara tours,https://web.facebook.com/profile.php?id=100049516424011&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjE4MTk5MzEwOTM4NTg0&__tn__=R-R,محاميذ الغزلان ياربي السلامه,Friday 8 September 2023 at 23:42,0,08 September 2023,23:42
Mouha Abdellah,https://web.facebook.com/mouha.abdellah.5?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzE0NjQ4MTIxMjM1NjI2&__tn__=R-R,لاحول ولا قوة الا بالله,Friday 8 September 2023 at 23:52,0,08 September 2023,23:52
Nour Brair,https://web.facebook.com/profile.php?id=100089629775512&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAwMTQwMDg4MDkwMzU0Ng%3D%3D&__tn__=R-R,ناري مقدرينش ندخلو الدار بالخلعة,Friday 8 September 2023 at 23:51,2,08 September 2023,23:51
Azedine Ghamir,https://web.facebook.com/azedine.aminos.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODIxNjUyMzUyNzkxMzA2&__tn__=R-R,الدارالبيضاء برنوصي,Friday 8 September 2023 at 23:45,0,08 September 2023,23:45
Abd Nassr,https://web.facebook.com/abd.nassr.37?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTM2MDQwNTY4ODIyMDg0OA%3D%3D&__tn__=R-R,شنو وقع,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
Mohemd Rida,https://web.facebook.com/profile.php?id=100087498917044&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzM0ODc1NjA4ODg0MTAz&__tn__=R-R,جاوبوني,Saturday 9 September 2023 at 00:00,0,09 September 2023,00:00
Ïÿęd Ïÿęd,https://web.facebook.com/iyed.milissa?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTIyMzc1MTg5ODI5NjU5Nw%3D%3D&__tn__=R-R,يارب السلامة عليكم نشالله,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Méĺi Na,https://web.facebook.com/profile.php?id=100028493741914&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzIzMDgzMDIzNDQ5MTg5&__tn__=R-R,ربي معاكم اجمعين,Saturday 9 September 2023 at 00:00,0,09 September 2023,00:00
اريج اريج,https://web.facebook.com/profile.php?id=100041760948777&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjY1MzAxNjUyMTk1NjQy&__tn__=R-R,ربي يلطف بالمسلمين لا حول ولاقوة إلا بالله,Friday 8 September 2023 at 23:55,3,08 September 2023,23:55
Khadija Salim,https://web.facebook.com/khadija.khadir124?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTIzMjg2MDgyNzQwMDI0Ng%3D%3D&__tn__=R-R,اينا مدينة هدي,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
الشريف اليعقوبي محمد لطرش,https://web.facebook.com/profile.php?id=100078990883727&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTMyMjM5MDEwNTMxMzc1OQ%3D%3D&__tn__=R-R,اش واقع,Friday 8 September 2023 at 23:37,8,08 September 2023,23:37
Redwan Meknassi,https://web.facebook.com/redwan.meknassi?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjcyMzc0OTg1NzMzNTg1&__tn__=R-R,مكناس,Friday 8 September 2023 at 23:39,4,08 September 2023,23:39
Firdawass Aflay,https://web.facebook.com/profile.php?id=100089286920796&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzI3NjI4MTcyOTc2OTM0&__tn__=R-R,اش وقع,Saturday 9 September 2023 at 00:02,0,09 September 2023,00:02
Să Øüdã,https://web.facebook.com/profile.php?id=100023011397586&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAzMDIwNDM5NDgwMzc5Mw%3D%3D&__tn__=R-R,ربي يجيب الخير والسلامة,Friday 8 September 2023 at 23:47,2,08 September 2023,23:47
Hatim Ayman,https://web.facebook.com/hatim.ayman.77?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjgzMDcwODg3MDMyNDk2&__tn__=R-R,شنو وقع,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
أبو أمجد,https://web.facebook.com/mustaphael.kaouach?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzA1MTI1MzIzMTY3NDkzOA%3D%3D&__tn__=R-R,مدينه الصخيرات,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
ال منتقيبة ام صهيب,https://web.facebook.com/profile.php?id=100088349749591&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTI3MjA4NDkyNjgyNzkwOQ%3D%3D&__tn__=R-R,يارب يحفظ,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Jamal Irawi,https://web.facebook.com/jamal.irawi.5?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTczOTI4MzAzODg0MzMz&__tn__=R-R,شمن بلاصة,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
سعدي كراشي,https://web.facebook.com/profile.php?id=100081827860103&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTc2NjgwNzcwMjYzMjE5&__tn__=R-R,ربي يجيب الخير,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Simo Chwki,https://web.facebook.com/mouhamadchauoki?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjcwMTg5NzQ1OTA4MTM1&__tn__=R-R,حسيت به انا فاس,Saturday 9 September 2023 at 00:00,0,09 September 2023,00:00
محسن محمد,https://web.facebook.com/profile.php?id=100012816946177&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTY1ODczMjI0Njg2OTYy&__tn__=R-R,Bm,Friday 8 September 2023 at 23:59,0,08 September 2023,23:59
Adam Kikawi,https://web.facebook.com/profile.php?id=100093488512669&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTY5NTYyNjE3NDQ0Njkx&__tn__=R-R,قنيطرة,Friday 8 September 2023 at 23:40,2,08 September 2023,23:40
Abdelhanin El Gheryb,https://web.facebook.com/abdlhnin.fasi?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTYzODc5MDE2NjYwOTk2OA%3D%3D&__tn__=R-R,لطفك يارب العالمين,Friday 8 September 2023 at 23:55,0,08 September 2023,23:55
Yssine Chinki,https://web.facebook.com/profile.php?id=100090895423814&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjg0MTUzOTQ0MjU3NTMxOQ%3D%3D&__tn__=R-R,ياربي يحفضنا,Friday 8 September 2023 at 23:54,0,08 September 2023,23:54
Anouar Bouchbti,https://web.facebook.com/profile.php?id=100085185789525&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTA3Mjc2MTM5NzAzOTQ0OA%3D%3D&__tn__=R-R,تم تم تم تم,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
Mohsin Elaloua,https://web.facebook.com/mohsin.elaloua?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQ0NTI5MDQ0NjMyNjcwNA%3D%3D&__tn__=R-R,قلعة السراغنة حتهي,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
Abdo Zer Zerdeb,https://web.facebook.com/abdrahman.zerdeb?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzI1NTEwNjEzMjI4NTYw&__tn__=R-R,صفرو,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Ãmin Mkß,https://web.facebook.com/profile.php?id=100077528452217&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjk0NDEzMDQ2MDUyMDE5&__tn__=R-R,قنيطرة كاملة ضربة قوية,Friday 8 September 2023 at 23:44,4,08 September 2023,23:44
Brahim To,https://web.facebook.com/profile.php?id=100084463311358&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjcwMTg2Mjg1ODM1ODU2&__tn__=R-R,ياربي سلامة,Friday 8 September 2023 at 23:46,4,08 September 2023,23:46
Youssef Youssef,https://web.facebook.com/profile.php?id=100010951020351&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjI4MDUyNTcyMjE0MjcyMA%3D%3D&__tn__=R-R,Attawia,Friday 8 September 2023 at 23:40,2,08 September 2023,23:40
Morsli Faouzi,https://web.facebook.com/nassim.bob.948?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODU1NjExOTQ5NDYwNTc0&__tn__=R-R,ربي يلطف بيكم انشاء الله ربي معاكم,Friday 8 September 2023 at 23:50,2,08 September 2023,23:50
Najlae Channa,https://web.facebook.com/omsohaib.chakiri?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjczNzk1MzcyMTIyMzQz&__tn__=R-R,Fayn hadchi,Friday 8 September 2023 at 23:53,0,08 September 2023,23:53
Choudar Mourad,https://web.facebook.com/choudar.mourad?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTM1NjQ4ODcyNTI5MjE2NQ%3D%3D&__tn__=R-R,ربي معاكم خوتنا الله يلطف بيكم ان شاء الله ويكون معاكم والله يرحم من مات وعضم الله اجركم واسكنة فسيح جناته ان لله وإن إليه راجعون,Saturday 9 September 2023 at 18:09,19,09 September 2023,18:09
Ghemri Khalid,https://web.facebook.com/el.khalid.7965692?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTI0NzE0NzY4MDAxMzAwOQ%3D%3D&__tn__=R-R,من كترة المعاصي لطفك يارب,Friday 8 September 2023 at 23:59,3,08 September 2023,23:59
Vamos Fiourentina,https://web.facebook.com/vamos.fiourentina?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzQ1MDkxMTk3ODY1NzMx&__tn__=R-R,الله أحفظنا يارب من الكوارث,Friday 8 September 2023 at 23:52,0,08 September 2023,23:52
علي الربيعي Ali al-Rubaie,https://web.facebook.com/profile.php?id=100063840435925&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjY5NTQyNzQ5MzM1NTY1&__tn__=R-R,من العراق إن شاء الله بردا وسلامة المغرب البلد العربي الشقيق ماتشوفون مكروه,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
Mohamed Elhimer,https://web.facebook.com/profile.php?id=100087039528036&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTkxOTY2NzE4NzQ5Nzc3&__tn__=R-R,لله الأمر من قبل ومن بعد,Friday 8 September 2023 at 23:37,3,08 September 2023,23:37
Aicha Jalil,https://web.facebook.com/profile.php?id=100090921032666&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjg3ODM2NzIwMDMyNjcz&__tn__=R-R,ياربي لطفك ورحمتك,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Nadia Ya Nadia,https://web.facebook.com/loubna.loubana.7927?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjU0OTc3MzM0MTY1NDMy&__tn__=R-R,ياربي السلامة,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
Otman Otman Skiwii,https://web.facebook.com/otmanotman.skiwii?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjE3ODI3MDU3MDg4Mjgz&__tn__=R-R,ياربي سلامة,Friday 8 September 2023 at 23:53,0,08 September 2023,23:53
Wrda Amrabti,https://web.facebook.com/profile.php?id=100089894792618&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzAyMjY1Mjk5MTU0NjM3&__tn__=R-R,طنجة والو,Friday 8 September 2023 at 23:48,2,08 September 2023,23:48
Aĥ Lãm,https://web.facebook.com/profile.php?id=100088588082642&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjQ1MDUwMDAxODUyMDU1&__tn__=R-R,ربي معاكم إن شاء الله,Friday 8 September 2023 at 23:57,0,08 September 2023,23:57
Bassam Attaoui,https://web.facebook.com/malik.hob.963?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjY1ODQxNzczMDMxMDYx&__tn__=R-R,يرب منقروش نهار الإث٢,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
Zahra Blfkih,https://web.facebook.com/profile.php?id=100092351855302&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjA3NTAzNDA4Nzc4MjYw&__tn__=R-R,اذكرو ا الله,Friday 8 September 2023 at 23:57,0,08 September 2023,23:57
Éllie Nee,https://web.facebook.com/profile.php?id=100082906030473&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzU4Mzc3NDY5MTg4MTQwNw%3D%3D&__tn__=R-R,وين؟,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Ilham Hamssa,https://web.facebook.com/ilham.meknes.73?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjk2NTU1ODQ1MjE5Mjcw&__tn__=R-R,مكناس,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Zouhir Belbah,https://web.facebook.com/profile.php?id=100055913585855&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODYxMjQ3NDM1NjEzOTkx&__tn__=R-R,واش بصح أخوتي طاحو شي عمارات ف كازة الله يستر الجميع ياربي,Friday 8 September 2023 at 23:58,0,08 September 2023,23:58
